Data;PACK_QTY;PACK_LABEL_ID;PACK_SHPR
18/02/2013;1;MA003002700090;P01
18/02/2013;1;MA003000300091;P01
18/02/2013;1;MA003002200092;P01
18/02/2013;1;MA003000900093;P01
18/02/2013;1;MA003001500094;P01
18/02/2013;2;MA003003500095;P01
18/02/2013;1;MA003002200096;P01
19/02/2013;1;MA003000100097;P01
20/02/2013;1;MA003002300098;P01
20/02/2013;1;MA003002600099;P01
22/02/2013;1;MA003000200100;P01
22/02/2013;1;MA003002400101;P01
25/02/2013;1;MA003001900102;P01
25/02/2013;1;MA003000800103;P01
25/02/2013;1;MA003001800104;P01
25/02/2013;1;MA003003100105;P01
25/02/2013;1;MA003003200106;P01
25/02/2013;1;MA003001600107;P01
25/02/2013;1;MA003002100108;P01
26/02/2013;1;MA003003300109;P01
28/02/2013;1;MA003002000110;P01
01/03/2013;1;MA003003700111;P01
01/03/2013;1;MA003001800112;P01
04/03/2013;1;MA003001600113;P01
04/03/2013;1;MA003000800114;P01
04/03/2013;1;MA003000700115;P01
04/03/2013;1;MA003000700116;P01
04/03/2013;1;MA003000100117;P01
04/03/2013;2;MA003000800118;P01
04/03/2013;1;MA003003300119;P01
05/03/2013;1;MA003003200120;P01
05/03/2013;1;MA003000900121;P01
05/03/2013;1;MA003002300122;P01
06/03/2013;1;MA003002700123;P01
07/03/2013;1;MA003000700124;P01
07/03/2013;1;MA003000100125;P01
08/03/2013;1;MA003000600126;P01
08/03/2013;1;MA003002000127;P01
11/03/2013;1;MA003000400128;P01
11/03/2013;1;MA003001300129;P01
11/03/2013;1;MA003000300130;P01
11/03/2013;1;MA003002100131;P01
12/03/2013;1;MA003001900132;P01
12/03/2013;1;MA003003000133;P01
12/03/2013;1;MA003000600134;P01
13/03/2013;1;MA003002400135;P01
14/03/2013;1;MA003002100136;P01
15/03/2013;1;MA003002700137;P01
15/03/2013;1;MA003000600138;P01
15/03/2013;1;MA003000500139;P01
15/03/2013;1;MA003002300140;P01
18/03/2013;1;MA003000900141;P01
18/03/2013;1;MA003000800142;P01
18/03/2013;1;MA003001000143;P01
18/03/2013;1;MA003002500144;P01
18/03/2013;1;MA003001600145;P01
19/03/2013;1;MA003000800146;P01
19/03/2013;1;MA003002500147;P01
19/03/2013;1;MA003003200148;P01
19/03/2013;1;MA003001500149;P01
20/03/2013;1;MA003001600150;P01
20/03/2013;1;MA003001500151;P01
20/03/2013;1;MA003003200152;P01
20/03/2013;1;MA003003100153;P01
21/03/2013;1;MA003002900154;P01
21/03/2013;1;MA003001200155;P01
22/03/2013;1;MA003002800156;P01
22/03/2013;1;MA003001900157;P01
22/03/2013;1;MA003003400158;P01
25/03/2013;1;MA003000900159;P01
25/03/2013;1;MA003000100160;P01
25/03/2013;1;MA003003100161;P01
25/03/2013;1;MA003001100162;P01
25/03/2013;1;MA003003600163;P01
25/03/2013;1;MA003000600164;P01
26/03/2013;1;MA003002000165;P01
26/03/2013;1;MA003002100166;P01
27/03/2013;1;MA003000900167;P01
27/03/2013;1;MA003001300168;P01
27/03/2013;1;MA003001200169;P01
28/03/2013;1;MA003001700170;P01
29/03/2013;1;MA003003000171;P01
02/04/2013;1;MA003000200172;P01
02/04/2013;1;MA003003700173;P01
03/04/2013;1;MA003001300174;P01
03/04/2013;1;MA003001400175;P01
03/04/2013;1;MA003002000176;P01
04/04/2013;1;MA003001000177;P01
04/04/2013;1;MA003003200178;P01
04/04/2013;1;MA003002900179;P01
04/04/2013;1;MA003002000180;P01
04/04/2013;1;MA003000300181;P01
04/04/2013;1;MA003000600182;P01
05/04/2013;1;MA003001200183;P01
05/04/2013;1;MA003003100184;P01
08/04/2013;1;MA003003700185;P01
08/04/2013;1;MA003001300186;P01
08/04/2013;1;MA003002800187;P01
08/04/2013;1;MA003003100188;P01
08/04/2013;1;MA003000200189;P01
08/04/2013;1;MA003003000190;P01
08/04/2013;1;MA003002100191;P01
09/04/2013;1;MA003001300192;P01
09/04/2013;1;MA003001300193;P01
09/04/2013;1;MA003000100194;P01
09/04/2013;1;MA003000500195;P01
09/04/2013;1;MA003003300196;P01
10/04/2013;1;MA003000200197;P01
11/04/2013;1;MA003001400198;P01
11/04/2013;1;MA003003600199;P01
12/04/2013;1;MA003000800200;P01
15/04/2013;1;MA003003300201;P01
15/04/2013;1;MA003002700202;P01
15/04/2013;1;MA003000600203;P01
15/04/2013;1;MA003001800204;P01
15/04/2013;1;MA003000100205;P01
15/04/2013;1;MA003002100206;P01
15/04/2013;3;MA003003600207;P01
15/04/2013;1;MA003001600208;P01
17/04/2013;1;MA003002100209;P01
17/04/2013;1;MA003002200210;P01
17/04/2013;1;MA003003600211;P01
18/04/2013;1;MA003002000212;P01
19/04/2013;1;MA003001500213;P01
22/04/2013;1;MA003003600214;P01
22/04/2013;1;MA003003300215;P01
22/04/2013;1;MA003002400216;P01
23/04/2013;1;MA003001000217;P01
23/04/2013;1;MA003003400218;P01
23/04/2013;1;MA003002800219;P01
24/04/2013;1;MA003000400220;P01
25/04/2013;1;MA003002400221;P01
26/04/2013;1;MA003002100222;P01
29/04/2013;1;MA003001700223;P01
29/04/2013;1;MA003002800224;P01
29/04/2013;1;MA003002700225;P01
29/04/2013;1;MA003002100226;P01
29/04/2013;1;MA003001800227;P01
29/04/2013;1;MA003001200228;P01
29/04/2013;1;MA003002700229;P01
30/04/2013;1;MA003003600230;P01
30/04/2013;1;MA003001100231;P01
02/05/2013;1;MA003002900232;P01
02/05/2013;2;MA003000700233;P01
02/05/2013;1;MA003000800234;P01
06/05/2013;1;MA003001200235;P01
06/05/2013;1;MA003003100236;P01
06/05/2013;1;MA003000400237;P01
06/05/2013;1;MA003002700238;P01
08/05/2013;1;MA003003200239;P01
08/05/2013;1;MA003002300240;P01
08/05/2013;1;MA003003100241;P01
08/05/2013;1;MA003001100242;P01
08/05/2013;2;MA003003000243;P01
08/05/2013;1;MA003001500244;P01
09/05/2013;1;MA003002200245;P01
09/05/2013;1;MA003000800246;P01
09/05/2013;1;MA003001900247;P01
13/05/2013;1;MA003000200248;P01
13/05/2013;1;MA003001100249;P01
13/05/2013;1;MA003001900250;P01
13/05/2013;1;MA003000800251;P01
13/05/2013;1;MA003003100252;P01
13/05/2013;1;MA003000100253;P01
13/05/2013;1;MA003000300254;P01
13/05/2013;1;MA003000800255;P01
14/05/2013;1;MA003001600256;P01
16/05/2013;1;MA003000200257;P01
16/05/2013;1;MA003002700258;P01
16/05/2013;1;MA003001500259;P01
16/05/2013;1;MA003001100260;P01
17/05/2013;1;MA003002000261;P01
17/05/2013;1;MA003000200262;P01
17/05/2013;1;MA003002800263;P01
17/05/2013;1;MA003001500264;P01
17/05/2013;1;MA003002600265;P01
17/05/2013;1;MA003001200266;P01
20/05/2013;1;MA003000800267;P01
20/05/2013;2;MA003002300268;P01
20/05/2013;1;MA003000400269;P01
20/05/2013;1;MA003000300270;P01
20/05/2013;1;MA003002300271;P01
22/05/2013;1;MA003003300272;P01
22/05/2013;1;MA003002400273;P01
23/05/2013;1;MA003000800274;P01
24/05/2013;1;MA003000200275;P01
24/05/2013;1;MA003003700276;P01
27/05/2013;1;MA003000200277;P01
27/05/2013;1;MA003000900278;P01
27/05/2013;1;MA003000700279;P01
27/05/2013;1;MA003000600280;P01
27/05/2013;1;MA003002200281;P01
27/05/2013;1;MA003001500282;P01
27/05/2013;1;MA003000600283;P01
27/05/2013;1;MA003001600284;P01
29/05/2013;1;MA003003600285;P01
29/05/2013;1;MA003003600286;P01
29/05/2013;2;MA003003200287;P01
30/05/2013;1;MA003003500288;P01
31/05/2013;1;MA003002800289;P01
31/05/2013;1;MA003001800290;P01
31/05/2013;1;MA003000700291;P01
03/06/2013;1;MA003002900292;P01
03/06/2013;1;MA003001100293;P01
03/06/2013;1;MA003001400294;P01
03/06/2013;1;MA003000200295;P01
03/06/2013;1;MA003002000296;P01
03/06/2013;1;MA003000200297;P01
03/06/2013;1;MA003001500298;P01
03/06/2013;1;MA003000600299;P01
03/06/2013;1;MA003002300300;P01
04/06/2013;1;MA003000300301;P01
04/06/2013;1;MA003003200302;P01
04/06/2013;1;MA003003700303;P01
04/06/2013;1;MA003001800304;P01
04/06/2013;1;MA003003700305;P01
04/06/2013;1;MA003003000306;P01
05/06/2013;1;MA003000300307;P01
05/06/2013;1;MA003001500308;P01
05/06/2013;1;MA003001200309;P01
05/06/2013;1;MA003001000310;P01
05/06/2013;1;MA003000900311;P01
05/06/2013;1;MA003003000312;P01
05/06/2013;1;MA003003300313;P01
07/06/2013;1;MA003000600314;P01
07/06/2013;1;MA003000900315;P01
10/06/2013;1;MA003001000316;P01
10/06/2013;1;MA003000700317;P01
10/06/2013;1;MA003001800318;P01
11/06/2013;1;MA003000900319;P01
11/06/2013;1;MA003002800320;P01
13/06/2013;1;MA003000300321;P01
13/06/2013;1;MA003002500322;P01
13/06/2013;2;MA003002600323;P01
14/06/2013;1;MA003000700324;P01
17/06/2013;1;MA003002300325;P01
17/06/2013;1;MA003002700326;P01
17/06/2013;1;MA003001000327;P01
17/06/2013;1;MA003002000328;P01
17/06/2013;1;MA003000300329;P01
17/06/2013;1;MA003002400330;P01
17/06/2013;1;MA003001500331;P01
17/06/2013;1;MA003003200332;P01
18/06/2013;1;MA003002700333;P01
18/06/2013;1;MA003002100334;P01
19/06/2013;1;MA003003500335;P01
19/06/2013;1;MA003000100336;P01
20/06/2013;1;MA003001000337;P01
20/06/2013;1;MA003002200338;P01
21/06/2013;1;MA003003000339;P01
21/06/2013;2;MA003001800340;P01
21/06/2013;1;MA003001600341;P01
24/06/2013;1;MA003001100342;P01
24/06/2013;1;MA003003000343;P01
24/06/2013;1;MA003001500344;P01
24/06/2013;1;MA003000500345;P01
24/06/2013;1;MA003003500346;P01
24/06/2013;1;MA003002700347;P01
24/06/2013;1;MA003000800348;P01
24/06/2013;1;MA003001500349;P01
24/06/2013;1;MA003001100350;P01
24/06/2013;1;MA003003100351;P01
24/06/2013;1;MA003001400352;P01
25/06/2013;1;MA003003600353;P01
25/06/2013;2;MA003003200354;P01
25/06/2013;1;MA003003700355;P01
26/06/2013;1;MA003002600356;P01
26/06/2013;1;MA003000200357;P01
27/06/2013;1;MA003003200358;P01
28/06/2013;1;MA003002900359;P01
28/06/2013;1;MA003001000360;P01
01/07/2013;1;MA003002600361;P01
01/07/2013;1;MA003002100362;P01
02/07/2013;1;MA003001400363;P01
02/07/2013;1;MA003002000364;P01
02/07/2013;1;MA003001800365;P01
02/07/2013;1;MA003003100366;P01
02/07/2013;1;MA003000700367;P01
02/07/2013;1;MA003002400368;P01
03/07/2013;1;MA003001500369;P01
04/07/2013;1;MA003001300370;P01
05/07/2013;1;MA003001400371;P01
05/07/2013;1;MA003001700372;P01
05/07/2013;1;MA003002600373;P01
08/07/2013;1;MA003002300374;P01
08/07/2013;1;MA003000200375;P01
08/07/2013;1;MA003001700376;P01
08/07/2013;1;MA003002700377;P01
08/07/2013;2;MA003002200378;P01
08/07/2013;1;MA003001500379;P01
08/07/2013;1;MA003002700380;P01
08/07/2013;1;MA003001300381;P01
08/07/2013;1;MA003003000382;P01
08/07/2013;1;MA003002900383;P01
09/07/2013;1;MA003000300384;P01
11/07/2013;2;MA003000400385;P01
11/07/2013;1;MA003003400386;P01
11/07/2013;1;MA003001700387;P01
11/07/2013;1;MA003002000388;P01
11/07/2013;1;MA003002000389;P01
12/07/2013;1;MA003003000390;P01
12/07/2013;1;MA003001100391;P01
12/07/2013;1;MA003001700392;P01
12/07/2013;1;MA003000800393;P01
12/07/2013;1;MA003002900394;P01
15/07/2013;1;MA003001900395;P01
15/07/2013;1;MA003000600396;P01
15/07/2013;1;MA003000200397;P01
15/07/2013;1;MA003002400398;P01
15/07/2013;1;MA003000300399;P01
15/07/2013;1;MA003002700400;P01
15/07/2013;1;MA003000300401;P01
16/07/2013;1;MA003003500402;P01
16/07/2013;1;MA003003700403;P01
17/07/2013;1;MA003003600404;P01
17/07/2013;1;MA003000200405;P01
18/07/2013;1;MA003000800406;P01
18/07/2013;1;MA003000300407;P01
18/07/2013;1;MA003000700408;P01
18/07/2013;1;MA003002400409;P01
19/07/2013;1;MA003000900410;P01
19/07/2013;1;MA003003300411;P01
19/07/2013;1;MA003001600412;P01
22/07/2013;1;MA003001300413;P01
22/07/2013;1;MA003000900414;P01
23/07/2013;1;MA003003200415;P01
23/07/2013;1;MA003002800416;P01
23/07/2013;1;MA003003400417;P01
23/07/2013;1;MA003002400418;P01
24/07/2013;1;MA003000100419;P01
24/07/2013;1;MA003002400420;P01
24/07/2013;1;MA003000400421;P01
24/07/2013;1;MA003000700422;P01
25/07/2013;1;MA003001500423;P01
25/07/2013;1;MA003002000424;P01
25/07/2013;1;MA003000700425;P01
26/07/2013;1;MA003002700426;P01
29/07/2013;1;MA003000200427;P01
29/07/2013;1;MA003003100428;P01
29/07/2013;1;MA003001700429;P01
29/07/2013;1;MA003002400430;P01
29/07/2013;1;MA003001000431;P01
29/07/2013;1;MA003002100432;P01
30/07/2013;1;MA003000400433;P01
31/07/2013;1;MA003003500434;P01
31/07/2013;1;MA003003600435;P01
31/07/2013;1;MA003002700436;P01
31/07/2013;1;MA003002600437;P01
31/07/2013;1;MA003000100438;P01
01/08/2013;1;MA003001700439;P01
01/08/2013;1;MA003001400440;P01
01/08/2013;1;MA003001000441;P01
01/08/2013;1;MA003002000442;P01
01/08/2013;1;MA003000500443;P01
02/08/2013;1;MA003002200444;P01
05/08/2013;1;MA003001000445;P01
05/08/2013;1;MA003002800446;P01
05/08/2013;1;MA003003500447;P01
05/08/2013;1;MA003000800448;P01
05/08/2013;1;MA003000600449;P01
05/08/2013;1;MA003002400450;P01
06/08/2013;1;MA003001300451;P01
07/08/2013;1;MA003003700452;P01
07/08/2013;1;MA003002800453;P01
07/08/2013;1;MA003001600454;P01
08/08/2013;1;MA003002000455;P01
09/08/2013;1;MA003002600456;P01
12/08/2013;1;MA003001900457;P01
12/08/2013;1;MA003002500458;P01
12/08/2013;1;MA003002400459;P01
12/08/2013;1;MA003002000460;P01
12/08/2013;1;MA003002700461;P01
12/08/2013;1;MA003001400462;P01
12/08/2013;1;MA003001900463;P01
12/08/2013;1;MA003001000464;P01
13/08/2013;1;MA003001600465;P01
13/08/2013;1;MA003001800466;P01
13/08/2013;1;MA003002900467;P01
14/08/2013;1;MA003000300468;P01
16/08/2013;1;MA003002000469;P01
16/08/2013;1;MA003003300470;P01
16/08/2013;1;MA003001100471;P01
19/08/2013;1;MA003003300472;P01
19/08/2013;1;MA003003600473;P01
19/08/2013;1;MA003000700474;P01
19/08/2013;1;MA003000900475;P01
19/08/2013;1;MA003003000476;P01
19/08/2013;1;MA003003000477;P01
20/08/2013;1;MA003000800478;P01
21/08/2013;1;MA003000200479;P01
21/08/2013;1;MA003001300480;P01
21/08/2013;1;MA003000700481;P01
21/08/2013;1;MA003002800482;P01
21/08/2013;1;MA003002600483;P01
21/08/2013;2;MA003001900484;P01
22/08/2013;1;MA003002600485;P01
22/08/2013;1;MA003001700486;P01
22/08/2013;1;MA003001400487;P01
23/08/2013;1;MA003003300488;P01
23/08/2013;1;MA003003000489;P01
26/08/2013;1;MA003002700490;P01
26/08/2013;1;MA003002100491;P01
26/08/2013;1;MA003001700492;P01
26/08/2013;1;MA003001200493;P01
26/08/2013;1;MA003002400494;P01
26/08/2013;1;MA003003400495;P01
26/08/2013;1;MA003002500496;P01
26/08/2013;1;MA003003100497;P01
26/08/2013;1;MA003002500498;P01
26/08/2013;1;MA003000500499;P01
26/08/2013;1;MA003000600500;P01
27/08/2013;1;MA003002300501;P01
27/08/2013;1;MA003001700502;P01
27/08/2013;1;MA003001900503;P01
28/08/2013;1;MA003002100504;P01
28/08/2013;1;MA003003300505;P01
29/08/2013;1;MA003000700506;P01
29/08/2013;2;MA003000600507;P01
29/08/2013;1;MA003001800508;P01
30/08/2013;1;MA003000600509;P01
30/08/2013;1;MA003001400510;P01
30/08/2013;1;MA003001500511;P01
30/08/2013;1;MA003000100512;P01
30/08/2013;1;MA003001100513;P01
30/08/2013;1;MA003000200514;P01
02/09/2013;1;MA003001000515;P01
02/09/2013;1;MA003002100516;P01
02/09/2013;1;MA003001300517;P01
02/09/2013;1;MA003001800518;P01
05/09/2013;1;MA003001000519;P01
05/09/2013;1;MA003001900520;P01
05/09/2013;1;MA003002700521;P01
06/09/2013;1;MA003001900522;P01
06/09/2013;1;MA003003400523;P01
09/09/2013;1;MA003002900524;P01
09/09/2013;1;MA003003200525;P01
09/09/2013;1;MA003003600526;P01
09/09/2013;1;MA003001800527;P01
09/09/2013;1;MA003000600528;P01
11/09/2013;1;MA003002900529;P01
11/09/2013;1;MA003002500530;P01
11/09/2013;1;MA003001400531;P01
11/09/2013;1;MA003001700532;P01
12/09/2013;1;MA003001000533;P01
12/09/2013;1;MA003001600534;P01
12/09/2013;1;MA003001700535;P01
13/09/2013;1;MA003000900536;P01
13/09/2013;1;MA003003600537;P01
16/09/2013;1;MA003003300538;P01
16/09/2013;1;MA003002100539;P01
16/09/2013;1;MA003001600540;P01
16/09/2013;1;MA003000400541;P01
16/09/2013;2;MA003003500542;P01
16/09/2013;1;MA003003400543;P01
16/09/2013;1;MA003001600544;P01
16/09/2013;1;MA003000800545;P01
16/09/2013;1;MA003001400546;P01
16/09/2013;1;MA003003000547;P01
16/09/2013;1;MA003002400548;P01
16/09/2013;1;MA003000800549;P01
17/09/2013;1;MA003001700550;P01
17/09/2013;1;MA003000200551;P01
18/09/2013;1;MA003000300552;P01
18/09/2013;1;MA003001900553;P01
18/09/2013;1;MA003001200554;P01
19/09/2013;1;MA003002200555;P01
19/09/2013;1;MA003000300556;P01
20/09/2013;1;MA003003400557;P01
23/09/2013;1;MA003000300558;P01
23/09/2013;1;MA003000600559;P01
23/09/2013;1;MA003002200560;P01
24/09/2013;1;MA003002100561;P01
24/09/2013;1;MA003001600562;P01
24/09/2013;1;MA003002500563;P01
24/09/2013;1;MA003000100564;P01
24/09/2013;1;MA003001400565;P01
24/09/2013;1;MA003003300566;P01
24/09/2013;1;MA003003000567;P01
25/09/2013;1;MA003003600568;P01
25/09/2013;1;MA003000300569;P01
27/09/2013;1;MA003001400570;P01
27/09/2013;1;MA003003400571;P01
27/09/2013;1;MA003003600572;P01
27/09/2013;1;MA003002800573;P01
27/09/2013;1;MA003002700574;P01
27/09/2013;1;MA003000700575;P01
27/09/2013;1;MA003002300576;P01
30/09/2013;1;MA003003700577;P01
30/09/2013;1;MA003000400578;P01
30/09/2013;1;MA003003200579;P01
30/09/2013;1;MA003002500580;P01
30/09/2013;1;MA003002600581;P01
30/09/2013;1;MA003002200582;P01
30/09/2013;1;MA003001900583;P01
30/09/2013;1;MA003002000584;P01
30/09/2013;1;MA003003000585;P01
30/09/2013;1;MA003003300586;P01
01/10/2013;1;MA003003700587;P01
02/10/2013;1;MA003000500588;P01
02/10/2013;1;MA003001200589;P01
02/10/2013;1;MA003003700590;P01
02/10/2013;1;MA003000700591;P01
03/10/2013;1;MA003001100592;P01
03/10/2013;1;MA003003400593;P01
03/10/2013;1;MA003000600594;P01
04/10/2013;1;MA003001200595;P01
07/10/2013;1;MA003000800596;P01
07/10/2013;1;MA003001000597;P01
07/10/2013;1;MA003003000598;P01
07/10/2013;1;MA003001900599;P01
07/10/2013;1;MA003003200600;P01
07/10/2013;1;MA003001100601;P01
07/10/2013;1;MA003000700602;P01
08/10/2013;1;MA003003200603;P01
08/10/2013;1;MA003003600604;P01
09/10/2013;1;MA003000100605;P01
09/10/2013;1;MA003002000606;P01
09/10/2013;1;MA003002100607;P01
10/10/2013;1;MA003001200608;P01
11/10/2013;1;MA003001100609;P01
11/10/2013;1;MA003003600610;P01
14/10/2013;2;MA003002500611;P01
14/10/2013;1;MA003000400612;P01
14/10/2013;1;MA003002700613;P01
14/10/2013;1;MA003002600614;P01
14/10/2013;1;MA003000300615;P01
14/10/2013;1;MA003001100616;P01
14/10/2013;1;MA003002700617;P01
14/10/2013;1;MA003000600618;P01
14/10/2013;1;MA003003300619;P01
15/10/2013;1;MA003003500620;P01
15/10/2013;1;MA003001800621;P01
17/10/2013;1;MA003000600622;P01
17/10/2013;1;MA003002300623;P01
17/10/2013;1;MA003003300624;P01
21/10/2013;1;MA003001400625;P01
21/10/2013;1;MA003002000626;P01
21/10/2013;1;MA003003500627;P01
21/10/2013;1;MA003003600628;P01
21/10/2013;1;MA003002400629;P01
21/10/2013;1;MA003003200630;P01
21/10/2013;1;MA003000200631;P01
21/10/2013;1;MA003000900632;P01
21/10/2013;1;MA003001100633;P01
22/10/2013;1;MA003002600634;P01
22/10/2013;1;MA003000500635;P01
24/10/2013;1;MA003002700636;P01
24/10/2013;1;MA003002900637;P01
25/10/2013;1;MA003002900638;P01
25/10/2013;1;MA003000900639;P01
28/10/2013;1;MA003003200640;P01
28/10/2013;1;MA003000400641;P01
29/10/2013;1;MA003002100642;P01
29/10/2013;3;MA003000200643;P01
29/10/2013;1;MA003002400644;P01
29/10/2013;1;MA003001100645;P01
30/10/2013;1;MA003001200646;P01
31/10/2013;1;MA003003600647;P01
31/10/2013;1;MA003000300648;P01
31/10/2013;1;MA003003700649;P01
04/11/2013;1;MA003000600650;P01
05/11/2013;1;MA003001400651;P01
05/11/2013;1;MA003000600652;P01
05/11/2013;1;MA003002900653;P01
05/11/2013;1;MA003002900654;P01
05/11/2013;1;MA003001500655;P01
07/11/2013;1;MA003002800656;P01
11/11/2013;1;MA003001600657;P01
11/11/2013;1;MA003000500658;P01
11/11/2013;1;MA003000600659;P01
11/11/2013;1;MA003001600660;P01
11/11/2013;1;MA003001400661;P01
11/11/2013;1;MA003003300662;P01
11/11/2013;1;MA003002600663;P01
11/11/2013;1;MA003003700664;P01
11/11/2013;1;MA003000300665;P01
12/11/2013;1;MA003002300666;P01
12/11/2013;1;MA003001200667;P01
12/11/2013;1;MA003000600668;P01
12/11/2013;1;MA003003500669;P01
13/11/2013;1;MA003000500670;P01
13/11/2013;1;MA003002200671;P01
14/11/2013;1;MA003003100672;P01
14/11/2013;1;MA003001200673;P01
14/11/2013;1;MA003003400674;P01
15/11/2013;1;MA003002500675;P01
15/11/2013;1;MA003003500676;P01
18/11/2013;1;MA003002500677;P01
18/11/2013;1;MA003000700678;P01
18/11/2013;1;MA003002200679;P01
18/11/2013;1;MA003001400680;P01
18/11/2013;1;MA003003300681;P01
19/11/2013;1;MA003001500682;P01
20/11/2013;1;MA003003600683;P01
20/11/2013;1;MA003003300684;P01
20/11/2013;1;MA003000100685;P01
20/11/2013;1;MA003001100686;P01
21/11/2013;1;MA003001400687;P01
21/11/2013;1;MA003002500688;P01
21/11/2013;1;MA003003400689;P01
22/11/2013;1;MA003000400690;P01
22/11/2013;1;MA003002800691;P01
22/11/2013;1;MA003001500692;P01
25/11/2013;1;MA003000100693;P01
25/11/2013;1;MA003002200694;P01
25/11/2013;1;MA003001500695;P01
25/11/2013;2;MA003000800696;P01
26/11/2013;1;MA003002500697;P01
27/11/2013;1;MA003003600698;P01
27/11/2013;1;MA003002800699;P01
27/11/2013;1;MA003003100700;P01
29/11/2013;1;MA003001900701;P01
29/11/2013;1;MA003002800702;P01
29/11/2013;1;MA003002600703;P01
29/11/2013;1;MA003001500704;P01
02/12/2013;1;MA003003200705;P01
02/12/2013;1;MA003001700706;P01
02/12/2013;1;MA003001600707;P01
02/12/2013;1;MA003002200708;P01
02/12/2013;1;MA003001500709;P01
03/12/2013;1;MA003000500710;P01
03/12/2013;1;MA003003300711;P01
03/12/2013;1;MA003002600712;P01
04/12/2013;1;MA003001400713;P01
04/12/2013;1;MA003002300714;P01
04/12/2013;1;MA003001500715;P01
04/12/2013;1;MA003003000716;P01
05/12/2013;2;MA003002000717;P01
05/12/2013;1;MA003000800718;P01
05/12/2013;1;MA003002500719;P01
05/12/2013;1;MA003000700720;P01
06/12/2013;1;MA003001900721;P01
06/12/2013;1;MA003001400722;P01
09/12/2013;1;MA003000400723;P01
09/12/2013;1;MA003000100724;P01
09/12/2013;1;MA003001800725;P01
09/12/2013;1;MA003003000726;P01
